uid,address,title,summary,body,collection,terms,year_from,year_to,user,destination_dir
dor3670,http://www.dornc.com/publications/abstract/2011/table74.pdf|http://www.dornc.com/publications/abstract/2011/table74.xls,"Statistical Abstract 2011: Valuation of Public Service Company Property as a Percentage of Total Valuation by County, Fiscal Year 2010-2011","Statistical Abstract 2011: Table 74. Valuation of Public Service Company Property as a Percentage of Total Valuation by County, Fiscal Year 2010-2011 Statistical Abstract 2011: Table 74. Valuation of Public Service Company Property as a Percentage of Total Valuation by County, Fiscal Year 2010-2011","Statistical Abstract 2011: Table 74. Valuation of Public Service Company Property as a Percentage of Total Valuation by County, Fiscal Year 2010-2011 Statistical Abstract 2011: Table 74. Valuation of Public Service Company Property as a Percentage of Total Valuation by County, Fiscal Year 2010-2011",Reports,Property Tax,2011,,0,reports
dor3671,http://www.dornc.com/publications/abstract/2011/table68.pdf|http://www.dornc.com/publications/abstract/2011/table68.xls,Statistical Abstract 2011: Weighted Average Property Tax Rates Per $100 of Assessed Valuation by Tax Jurisdictions and by Location of Property,Statistical Abstract 2011: Table 68. Weighted Average Property Tax Rates Per $100 of Assessed Valuation by Tax Jurisdictions and by Location of Property Statistical Abstract 2011: Table 68. Weighted Average Property Tax Rates Per $100 of Assessed Valuation by Tax Jurisdictions and by Location of Property,Statistical Abstract 2011: Table 68. Weighted Average Property Tax Rates Per $100 of Assessed Valuation by Tax Jurisdictions and by Location of Property Statistical Abstract 2011: Table 68. Weighted Average Property Tax Rates Per $100 of Assessed Valuation by Tax Jurisdictions and by Location of Property,Reports,Property Tax,2011,,0,reports
dor3672,http://www.dornc.com/publications/abstract/2011/table42.pdf|http://www.dornc.com/publications/abstract/2011/table42.xls,Statistical Abstract 2011: White Goods Disposal Tax Collections,Statistical Abstract 2011: Table 42. White Goods Disposal Tax Collections; Figure 42.1 White Goods Disposal Tax Net Collections and County Shares Statistical Abstract 2011: Table 42. White Goods Disposal Tax Collections; Figure 42.1 White Goods Disposal Tax Net Collections and County Shares,Statistical Abstract 2011: Table 42. White Goods Disposal Tax Collections; Figure 42.1 White Goods Disposal Tax Net Collections and County Shares Statistical Abstract 2011: Table 42. White Goods Disposal Tax Collections; Figure 42.1 White Goods Disposal Tax Net Collections and County Shares,Reports,"White Goods Disposal Tax,Excise Tax",2011,,0,reports
dor3673,http://www.dornc.com/publications/abstract/2012/table39.pdf|http://www.dornc.com/publications/abstract/2012/table39.xls,"Statistical Abstract 2012: A County Comparison of State Retail Taxable Sales for 1997-1998 and 2011-2012[Rank, Contribution Percentage, and Overall Growth]","Statistical Abstract 2012: Table 39. A County Comparison of State Retail Taxable Sales for 1997-1998 and 2011-2012[Rank, Contribution Percentage, and Overall Growth] Statistical Abstract 2012: Table 39. A County Comparison of State Retail Taxable Sales for 1997-1998 and 2011-2012[Rank, Contribution Percentage, and Overall Growth]","Statistical Abstract 2012: Table 39. A County Comparison of State Retail Taxable Sales for 1997-1998 and 2011-2012[Rank, Contribution Percentage, and Overall Growth] Statistical Abstract 2012: Table 39. A County Comparison of State Retail Taxable Sales for 1997-1998 and 2011-2012[Rank, Contribution Percentage, and Overall Growth]",Reports,Sales & Use Tax,2012,,0,reports
dor3674,http://www.dornc.com/publications/abstract/2012/table38.pdf|http://www.dornc.com/publications/abstract/2012/table38.xls,"Statistical Abstract 2012: A County Comparison of State Sales and Use Tax Gross Collections for 1997-1998 and 2011-2012 [Rank, Contribution Percentage, and Overall Growth]","Statistical Abstract 2012: Table 38. A County Comparison of State Sales and Use Tax Gross Collections for 1997-1998 and 2011-2012 [Rank, Contribution Percentage, and Overall Growth] Statistical Abstract 2012: Table 38. A County Comparison of State Sales and Use Tax Gross Collections for 1997-1998 and 2011-2012 [Rank, Contribution Percentage, and Overall Growth]","Statistical Abstract 2012: Table 38. A County Comparison of State Sales and Use Tax Gross Collections for 1997-1998 and 2011-2012 [Rank, Contribution Percentage, and Overall Growth] Statistical Abstract 2012: Table 38. A County Comparison of State Sales and Use Tax Gross Collections for 1997-1998 and 2011-2012 [Rank, Contribution Percentage, and Overall Growth]",Reports,Sales & Use Tax,2012,,0,reports
dor3675,http://www.dornc.com/publications/abstract/2012/table11.pdf|http://www.dornc.com/publications/abstract/2012/table11.xls,Statistical Abstract 2012: Alcoholic Beverage Tax Collections,Statistical Abstract 2012: Table 11. Alcoholic Beverage Tax Collections Statistical Abstract 2012: Table 11. Alcoholic Beverage Tax Collections,Statistical Abstract 2012: Table 11. Alcoholic Beverage Tax Collections Statistical Abstract 2012: Table 11. Alcoholic Beverage Tax Collections,Reports,"Alcoholic Beverages,Excise Tax",2012,,0,reports
dor3676,http://www.dornc.com/publications/abstract/2012/table10.pdf|http://www.dornc.com/publications/abstract/2012/table10.xls,Statistical Abstract 2012: Alcoholic Beverages Tax Rates and Net Collections and Personal Income by State,Statistical Abstract 2012: Table 10. Alcoholic Beverages Tax Rates and Net Collections and Personal Income by State Statistical Abstract 2012: Table 10. Alcoholic Beverages Tax Rates and Net Collections and Personal Income by State,Statistical Abstract 2012: Table 10. Alcoholic Beverages Tax Rates and Net Collections and Personal Income by State Statistical Abstract 2012: Table 10. Alcoholic Beverages Tax Rates and Net Collections and Personal Income by State,Reports,"Alcoholic Beverages,Excise Tax",2012,,0,reports
dor3677,http://www.dornc.com/publications/abstract/2012/table66.pdf|http://www.dornc.com/publications/abstract/2012/table66.xls,"Statistical Abstract 2012: Amounts of Municipal Revenues by Types and Municipal Shares of State Taxes, Fiscal Year 2011-2012","Statistical Abstract 2012: Table 66. Amounts of Municipal Revenues by Types and Municipal Shares of State Taxes, Fiscal Year 2011-2012 Statistical Abstract 2012: Table 66. Amounts of Municipal Revenues by Types and Municipal Shares of State Taxes, Fiscal Year 2011-2012","Statistical Abstract 2012: Table 66. Amounts of Municipal Revenues by Types and Municipal Shares of State Taxes, Fiscal Year 2011-2012 Statistical Abstract 2012: Table 66. Amounts of Municipal Revenues by Types and Municipal Shares of State Taxes, Fiscal Year 2011-2012",Reports,"Property Tax,Sales & Use Tax,Excise Tax,Alcoholic Beverages,Franchise Tax",2012,,0,reports
dor3678,http://www.dornc.com/publications/abstract/2012/table57.pdf|http://www.dornc.com/publications/abstract/2012/table57.xls,Statistical Abstract 2012: Article 39 First One Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 57. Article 39 First One Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 57. Article 39 First One Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 57. Article 39 First One Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 57. Article 39 First One Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Reports,Sales & Use Tax,2012,,0,reports
dor3679,http://www.dornc.com/publications/abstract/2012/table58a.pdf|http://www.dornc.com/publications/abstract/2012/table58a.xls,Statistical Abstract 2012: Article 40 First One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 58A. Article 40 First One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 58A. Article 40 First One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 58A. Article 40 First One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 58A. Article 40 First One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Reports,Sales & Use Tax,2012,,0,reports
dor3680,http://www.dornc.com/publications/abstract/2012/table58b.pdf|http://www.dornc.com/publications/abstract/2012/table58b.xls,Statistical Abstract 2012: Article 42 Second One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 58B. Article 42 Second One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 58B. Article 42 Second One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 58B. Article 42 Second One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 58B. Article 42 Second One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Reports,Sales & Use Tax,2012,,0,reports
dor3681,http://www.dornc.com/publications/abstract/2012/table60a.pdf|http://www.dornc.com/publications/abstract/2012/table60a.xls,Statistical Abstract 2012: Article 43 Local Government Sales and Use Taxes for Public Transportation,Statistical Abstract 2012: Table 60A. Article 43 Local Government Sales and Use Taxes for Public Transportation Statistical Abstract 2012: Table 60A. Article 43 Local Government Sales and Use Taxes for Public Transportation,Statistical Abstract 2012: Table 60A. Article 43 Local Government Sales and Use Taxes for Public Transportation Statistical Abstract 2012: Table 60A. Article 43 Local Government Sales and Use Taxes for Public Transportation,Reports,Sales & Use Tax,2012,,0,reports
dor3682,http://www.dornc.com/publications/abstract/2012/table59.pdf|http://www.dornc.com/publications/abstract/2012/table59.xls,Statistical Abstract 2012: Article 44 Third One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 59. Article 44 Third One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 59. Article 44 Third One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 59. Article 44 Third One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 59. Article 44 Third One-Half Cent Local Government Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Reports,Sales & Use Tax,2012,,0,reports
dor3683,http://www.dornc.com/publications/abstract/2012/table60b.pdf|http://www.dornc.com/publications/abstract/2012/table60b.xls,Statistical Abstract 2012: Article 45 Local Government Sales and Use Tax for Beach Nourishment,Statistical Abstract 2012: Table 60B. Article 45 Local Government Sales and Use Tax for Beach Nourishment Statistical Abstract 2012: Table 60B. Article 45 Local Government Sales and Use Tax for Beach Nourishment,Statistical Abstract 2012: Table 60B. Article 45 Local Government Sales and Use Tax for Beach Nourishment Statistical Abstract 2012: Table 60B. Article 45 Local Government Sales and Use Tax for Beach Nourishment,Reports,Sales & Use Tax,2012,,0,reports
dor3684,http://www.dornc.com/publications/abstract/2012/table60c.pdf|http://www.dornc.com/publications/abstract/2012/table60c.xls,Statistical Abstract 2012: Article 46 One-Quarter Cent County Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 60C. Article 46 One-Quarter Cent County Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 60C. Article 46 One-Quarter Cent County Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Statistical Abstract 2012: Table 60C. Article 46 One-Quarter Cent County Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012 Statistical Abstract 2012: Table 60C. Article 46 One-Quarter Cent County Sales and Use Tax Allocations and Distributable Proceeds by County for Fiscal Year 2011-2012,Reports,Sales & Use Tax,2012,,0,reports
dor3685,http://www.dornc.com/publications/abstract/2012/table70.pdf|http://www.dornc.com/publications/abstract/2012/table70.xls,Statistical Abstract 2012: Assessed Valuation of Property Locally Taxable by Location,Statistical Abstract 2012: Table 70. Assessed Valuation of Property Locally Taxable by Location Statistical Abstract 2012: Table 70. Assessed Valuation of Property Locally Taxable by Location,Statistical Abstract 2012: Table 70. Assessed Valuation of Property Locally Taxable by Location Statistical Abstract 2012: Table 70. Assessed Valuation of Property Locally Taxable by Location,Reports,Property Tax,2012,,0,reports
dor3686,http://www.dornc.com/publications/abstract/2012/table45.pdf|http://www.dornc.com/publications/abstract/2012/table45.xls,Statistical Abstract 2012: Certain Machinery and Equipment Tax Collections,Statistical Abstract 2012: Table 45. Certain Machinery and Equipment Tax Collections Statistical Abstract 2012: Table 45. Certain Machinery and Equipment Tax Collections,Statistical Abstract 2012: Table 45. Certain Machinery and Equipment Tax Collections Statistical Abstract 2012: Table 45. Certain Machinery and Equipment Tax Collections,Reports,Certain Machinery and Equipment Tax,2012,,0,reports
dor3687,http://www.dornc.com/publications/abstract/2012/table7.pdf|http://www.dornc.com/publications/abstract/2012/table7.xls,Statistical Abstract 2012: Cigarette and Other Tobacco Tax Collections in the United States by State,Statistical Abstract 2012: Table 7. Cigarette and Other Tobacco Tax Collections in the United States by State Statistical Abstract 2012: Table 7. Cigarette and Other Tobacco Tax Collections in the United States by State,Statistical Abstract 2012: Table 7. Cigarette and Other Tobacco Tax Collections in the United States by State Statistical Abstract 2012: Table 7. Cigarette and Other Tobacco Tax Collections in the United States by State,Reports,"Tobacco Products,Excise Tax",2012,,0,reports
dor3688,http://www.dornc.com/publications/abstract/2012/table14.pdf|http://www.dornc.com/publications/abstract/2012/table14.xls,Statistical Abstract 2012: Collections of Beer and Spirituous Liquor Excise Taxes and Licenses and Liquor Surcharge Tax,"Statistical Abstract 2012: Table 14. Collections of Beer and Spirituous Liquor Excise Taxes and Licenses and Liquor Surcharge Tax; Figure 14.1 Beer, Spirituous Liquor, and Liquor Surcharge Tax Collections Statistical Abstract 2012: Table 14. Collections of Beer and Spirituous Liquor Excise Taxes and Licenses and Liquor Surcharge Tax; Figure 14.1 Beer, Spirituous Liquor, and Liquor Surcharge Tax Collections","Statistical Abstract 2012: Table 14. Collections of Beer and Spirituous Liquor Excise Taxes and Licenses and Liquor Surcharge Tax; Figure 14.1 Beer, Spirituous Liquor, and Liquor Surcharge Tax Collections Statistical Abstract 2012: Table 14. Collections of Beer and Spirituous Liquor Excise Taxes and Licenses and Liquor Surcharge Tax; Figure 14.1 Beer, Spirituous Liquor, and Liquor Surcharge Tax Collections",Reports,"Alcoholic Beverages,Excise Tax",2012,,0,reports
dor3689,http://www.dornc.com/publications/abstract/2012/figure13.1.pdf|http://www.dornc.com/publications/abstract/2012/figure13.1.xls|http://www.dornc.com/publications/abstract/2012/figure13.2.pdf|http://www.dornc.com/publications/abstract/2012/table13.pdf|http://www.dornc.com/publications/abstract/2012/table13.xls,Statistical Abstract 2012: Collections of Fortified and Unfortified Wine Excise Taxes and Wine Licenses,Statistical Abstract 2012: Figure 13.1 Wine Excise Tax Collections by Type Statistical Abstract 2012: Figure 13.1 Wine Excise Tax Collections by Type; Figure 13.2 Fortified and Unfortified Wine Excise Tax Collections as a % of Total Wine Excise Tax Collections Statistical Abstract 2012: Figure 13.2 Fortified and Unfortified Wine Excise Tax Collections as a % of Total Wine Excise Tax Collections Statistical Abstract 2012: Table 13. Collections of Fortified and Unfortified Wine Excise Taxes and Wine Licenses Statistical Abstract 2012: Table 13. Collections of Fortified and Unfortified Wine Excise Taxes and Wine Licenses,Statistical Abstract 2012: Figure 13.1 Wine Excise Tax Collections by Type Statistical Abstract 2012: Figure 13.1 Wine Excise Tax Collections by Type; Figure 13.2 Fortified and Unfortified Wine Excise Tax Collections as a % of Total Wine Excise Tax Collections Statistical Abstract 2012: Figure 13.2 Fortified and Unfortified Wine Excise Tax Collections as a % of Total Wine Excise Tax Collections Statistical Abstract 2012: Table 13. Collections of Fortified and Unfortified Wine Excise Taxes and Wine Licenses Statistical Abstract 2012: Table 13. Collections of Fortified and Unfortified Wine Excise Taxes and Wine Licenses,Reports,"Alcoholic Beverages,Excise Tax",2012,,0,reports
dor3690,http://www.dornc.com/publications/abstract/2012/table76.pdf|http://www.dornc.com/publications/abstract/2012/table76.xls,"Statistical Abstract 2012: Collections of Occupancy, Meals, and License Taxes by Municipality","Statistical Abstract 2012: Table 76. Collections of Occupancy, Meals, and License Taxes by Municipality Statistical Abstract 2012: Table 76. Collections of Occupancy, Meals, and License Taxes by Municipality","Statistical Abstract 2012: Table 76. Collections of Occupancy, Meals, and License Taxes by Municipality Statistical Abstract 2012: Table 76. Collections of Occupancy, Meals, and License Taxes by Municipality",Reports,,2012,,0,reports
dor3691,http://www.dornc.com/publications/abstract/2012/table75.pdf|http://www.dornc.com/publications/abstract/2012/table75.xls,"Statistical Abstract 2012: Collections of Occupancy, Prepared Foods, Land Transfer Taxes, and License Taxes by County","Statistical Abstract 2012: Table 75. Collections of Occupancy, Prepared Foods, Land Transfer Taxes, and License Taxes by County Statistical Abstract 2012: Table 75. Collections of Occupancy, Prepared Foods, Land Transfer Taxes, and License Taxes by County","Statistical Abstract 2012: Table 75. Collections of Occupancy, Prepared Foods, Land Transfer Taxes, and License Taxes by County Statistical Abstract 2012: Table 75. Collections of Occupancy, Prepared Foods, Land Transfer Taxes, and License Taxes by County",Reports,,2012,,0,reports
dor3692,http://www.dornc.com/publications/abstract/2012/table20.pdf|http://www.dornc.com/publications/abstract/2012/table20.xls,Statistical Abstract 2012: Corporate Income Tax Rates and Net Collections and Individual Income Tax Net Collections and Sales Tax Net Collections for Those States Levying a Corporate Income Tax,Statistical Abstract 2012: Table 20. Corporate Income Tax Rates and Net Collections and Individual Income Tax Net Collections and Sales Tax Net Collections for Those States Levying a Corporate Income Tax Statistical Abstract 2012: Table 20. Corporate Income Tax Rates and Net Collections and Individual Income Tax Net Collections and Sales Tax Net Collections for Those States Levying a Corporate Income Tax,Statistical Abstract 2012: Table 20. Corporate Income Tax Rates and Net Collections and Individual Income Tax Net Collections and Sales Tax Net Collections for Those States Levying a Corporate Income Tax Statistical Abstract 2012: Table 20. Corporate Income Tax Rates and Net Collections and Individual Income Tax Net Collections and Sales Tax Net Collections for Those States Levying a Corporate Income Tax,Reports,Corporate Income Tax,2012,,0,reports
dor3693,http://www.dornc.com/publications/abstract/2012/figure21.2.pdf|http://www.dornc.com/publications/abstract/2012/figure21.2.xls|http://www.dornc.com/publications/abstract/2012/figure21.3.pdf|http://www.dornc.com/publications/abstract/2012/figure21.3.xls|http://www.dornc.com/publications/abstract/2012/figure21.4.pdf|http://www.dornc.com/publications/abstract/2012/figure21.4.xls|http://www.dornc.com/publications/abstract/2012/table21.pdf|http://www.dornc.com/publications/abstract/2012/table21.xls,Statistical Abstract 2012: Corporation Income Tax Collections,Statistical Abstract 2012: Figure 21.1 Corporate Income Tax Collections; Figure 21.2 Gross Corporate Income Tax Collections by Type Statistical Abstract 2012: Figure 21.1 Corporate Income Tax Collections; Figure 21.2 Gross Corporate Income Tax Collections by Type Statistical Abstract 2012: Figure 21.3 Growth Patterns of Corporate Income Tax Collections Statistical Abstract 2012: Figure 21.3 Growth Patterns of Corporate Income Tax Collections Statistical Abstract 2012: Figure 21.4 Corporate Income Tax Refunds and % Change Statistical Abstract 2012: Figure 21.4 Corporate Income Tax Refunds and % Change Statistical Abstract 2012: Table 21. Corporation Income Tax Collections Statistical Abstract 2012: Table 21. Corporation Income Tax Collections,Statistical Abstract 2012: Figure 21.1 Corporate Income Tax Collections; Figure 21.2 Gross Corporate Income Tax Collections by Type Statistical Abstract 2012: Figure 21.1 Corporate Income Tax Collections; Figure 21.2 Gross Corporate Income Tax Collections by Type Statistical Abstract 2012: Figure 21.3 Growth Patterns of Corporate Income Tax Collections Statistical Abstract 2012: Figure 21.3 Growth Patterns of Corporate Income Tax Collections Statistical Abstract 2012: Figure 21.4 Corporate Income Tax Refunds and % Change Statistical Abstract 2012: Figure 21.4 Corporate Income Tax Refunds and % Change Statistical Abstract 2012: Table 21. Corporation Income Tax Collections Statistical Abstract 2012: Table 21. Corporation Income Tax Collections,Reports,Corporate Income Tax,2012,,0,reports
dor3694,http://www.dornc.com/publications/abstract/2012/table65.pdf|http://www.dornc.com/publications/abstract/2012/table65.xls,"Statistical Abstract 2012: County Tax Levies and County Shares of State Taxes by Type, Fiscal Year 2011-2012","Statistical Abstract 2012: Table 65. County Tax Levies and County Shares of State Taxes by Type, Fiscal Year 2011-2012 Statistical Abstract 2012: Table 65. County Tax Levies and County Shares of State Taxes by Type, Fiscal Year 2011-2012","Statistical Abstract 2012: Table 65. County Tax Levies and County Shares of State Taxes by Type, Fiscal Year 2011-2012 Statistical Abstract 2012: Table 65. County Tax Levies and County Shares of State Taxes by Type, Fiscal Year 2011-2012",Reports,"Property Tax,Sales & Use Tax,Excise Tax,Scrap Tire Disposal Tax,White Goods Disposal Tax,Alcoholic Beverages,Franchise Tax",2012,,0,reports
dor3695,http://www.dornc.com/publications/abstract/2012/table43.pdf|http://www.dornc.com/publications/abstract/2012/table43.xls,Statistical Abstract 2012: Dry-Cleaning Solvent Tax Collections,Statistical Abstract 2012: Table 43. Dry-Cleaning Solvent Tax Collections Statistical Abstract 2012: Table 43. Dry-Cleaning Solvent Tax Collections,Statistical Abstract 2012: Table 43. Dry-Cleaning Solvent Tax Collections Statistical Abstract 2012: Table 43. Dry-Cleaning Solvent Tax Collections,Reports,"Dry Cleaning Solvent Tax,Excise Tax",2012,,0,reports
dor3696,http://www.dornc.com/publications/abstract/2012/table5.pdf|http://www.dornc.com/publications/abstract/2012/table5.xls,Statistical Abstract 2012: Estate Tax Collections,Statistical Abstract 2012: Table 5. Estate Tax Collections; Figure 5.1 Estate Tax and Inheritance Tax Net Collections to General Fund ; Figure 5.2 Estate Tax and Inheritance Tax Net Collections to General Fund % Change Statistical Abstract 2012: Table 5. Estate Tax Collections; Figure 5.1 Estate Tax and Inheritance Tax Net Collections to General Fund ; Figure 5.2 Estate Tax and Inheritance Tax Net Collections to General Fund % Change,Statistical Abstract 2012: Table 5. Estate Tax Collections; Figure 5.1 Estate Tax and Inheritance Tax Net Collections to General Fund ; Figure 5.2 Estate Tax and Inheritance Tax Net Collections to General Fund % Change Statistical Abstract 2012: Table 5. Estate Tax Collections; Figure 5.1 Estate Tax and Inheritance Tax Net Collections to General Fund ; Figure 5.2 Estate Tax and Inheritance Tax Net Collections to General Fund % Change,Reports,Estate Tax,2012,,0,reports
dor3697,http://www.dornc.com/publications/abstract/2012/table51.pdf|http://www.dornc.com/publications/abstract/2012/table51.xls,Statistical Abstract 2012: Excise Stamp Tax On Conveyances,Statistical Abstract 2012: Table 51. Excise Stamp Tax On Conveyances; Figure 51.1 Excise Stamp Tax On Conveyances Net Collections Statistical Abstract 2012: Table 51. Excise Stamp Tax On Conveyances; Figure 51.1 Excise Stamp Tax On Conveyances Net Collections,Statistical Abstract 2012: Table 51. Excise Stamp Tax On Conveyances; Figure 51.1 Excise Stamp Tax On Conveyances Net Collections Statistical Abstract 2012: Table 51. Excise Stamp Tax On Conveyances; Figure 51.1 Excise Stamp Tax On Conveyances Net Collections,Reports,Excise Tax,2012,,0,reports
dor3698,http://www.dornc.com/publications/abstract/2012/table22a.pdf|http://www.dornc.com/publications/abstract/2012/table22a.xls,"Statistical Abstract 2012: Federal Itemization/Standard Deduction Rate by State, Tax Year 2010","Statistical Abstract 2012: Table 22A. Federal Itemization/Standard Deduction Rate by State, Tax Year 2010 Statistical Abstract 2012: Table 22A. Federal Itemization/Standard Deduction Rate by State, Tax Year 2010","Statistical Abstract 2012: Table 22A. Federal Itemization/Standard Deduction Rate by State, Tax Year 2010 Statistical Abstract 2012: Table 22A. Federal Itemization/Standard Deduction Rate by State, Tax Year 2010",Reports,Individual Income Tax,2012,,0,reports
dor3699,http://www.dornc.com/publications/abstract/2012/table16.pdf|http://www.dornc.com/publications/abstract/2012/table16.xls,Statistical Abstract 2012: Franchise Tax Collections,Statistical Abstract 2012: Table 16. Franchise Tax Collections Statistical Abstract 2012: Table 16. Franchise Tax Collections,Statistical Abstract 2012: Table 16. Franchise Tax Collections Statistical Abstract 2012: Table 16. Franchise Tax Collections,Reports,Franchise Tax,2012,,0,reports
dor3700,http://www.dornc.com/publications/abstract/2012/table17a.pdf|http://www.dornc.com/publications/abstract/2012/table17a.xls,"Statistical Abstract 2012: Franchise Tax On Electric Power, Water, and Sewerage Companies and Piped Natural Gas Excise Tax Net Collections and Distributable Proceeds for 2011-2012","Statistical Abstract 2012: Table 17A. Franchise Tax On Electric Power, Water, and Sewerage Companies and Piped Natural Gas Excise Tax Net Collections and Distributable Proceeds for 2011-2012 Statistical Abstract 2012: Table 17A. Franchise Tax On Electric Power, Water, and Sewerage Companies and Piped Natural Gas Excise Tax Net Collections and Distributable Proceeds for 2011-2012","Statistical Abstract 2012: Table 17A. Franchise Tax On Electric Power, Water, and Sewerage Companies and Piped Natural Gas Excise Tax Net Collections and Distributable Proceeds for 2011-2012 Statistical Abstract 2012: Table 17A. Franchise Tax On Electric Power, Water, and Sewerage Companies and Piped Natural Gas Excise Tax Net Collections and Distributable Proceeds for 2011-2012",Reports,Franchise Tax,2012,,0,reports
dor3701,http://www.dornc.com/publications/abstract/2012/table48.pdf|http://www.dornc.com/publications/abstract/2012/table48.xls,Statistical Abstract 2012: Freight Car Lines Tax Collections,Statistical Abstract 2012: Table 48. Freight Car Lines Tax Collections; Figure 48.1 Freight Car Lines Tax Net Collections to General Fund ; Figure 48.2 Freight Car Lines Tax Net Collections to General Fund % Change Statistical Abstract 2012: Table 48. Freight Car Lines Tax Collections; Figure 48.1 Freight Car Lines Tax Net Collections to General Fund ; Figure 48.2 Freight Car Lines Tax Net Collections to General Fund % Change,Statistical Abstract 2012: Table 48. Freight Car Lines Tax Collections; Figure 48.1 Freight Car Lines Tax Net Collections to General Fund ; Figure 48.2 Freight Car Lines Tax Net Collections to General Fund % Change Statistical Abstract 2012: Table 48. Freight Car Lines Tax Collections; Figure 48.1 Freight Car Lines Tax Net Collections to General Fund ; Figure 48.2 Freight Car Lines Tax Net Collections to General Fund % Change,Reports,Excise Tax,2012,,0,reports
dor3702,http://www.dornc.com/publications/abstract/2012/table54.pdf|http://www.dornc.com/publications/abstract/2012/table54.xls,Statistical Abstract 2012: Gallons of Fuel Sold In North Carolina: Taxable and Non-Taxable,Statistical Abstract 2012: Table 54. Gallons of Fuel Sold In North Carolina: Taxable and Non-Taxable; Figure 54.1 Gallons of Fuel Sold in North Carolina by Type Statistical Abstract 2012: Table 54. Gallons of Fuel Sold In North Carolina: Taxable and Non-Taxable; Figure 54.1 Gallons of Fuel Sold in North Carolina by Type,Statistical Abstract 2012: Table 54. Gallons of Fuel Sold In North Carolina: Taxable and Non-Taxable; Figure 54.1 Gallons of Fuel Sold in North Carolina by Type Statistical Abstract 2012: Table 54. Gallons of Fuel Sold In North Carolina: Taxable and Non-Taxable; Figure 54.1 Gallons of Fuel Sold in North Carolina by Type,Reports,Motor Fuels Tax,2012,,0,reports
dor3703,http://www.dornc.com/publications/abstract/2012/table27.pdf|http://www.dornc.com/publications/abstract/2012/table27.xls,Statistical Abstract 2012: General Sales Tax Rates and Net Collections and Individual Income Tax Net Collections and Personal Income for Those States Levying a General Sales Tax,Statistical Abstract 2012: Table 27. General Sales Tax Rates and Net Collections and Individual Income Tax Net Collections and Personal Income for Those States Levying a General Sales Tax Statistical Abstract 2012: Table 27. General Sales Tax Rates and Net Collections and Individual Income Tax Net Collections and Personal Income for Those States Levying a General Sales Tax,Statistical Abstract 2012: Table 27. General Sales Tax Rates and Net Collections and Individual Income Tax Net Collections and Personal Income for Those States Levying a General Sales Tax Statistical Abstract 2012: Table 27. General Sales Tax Rates and Net Collections and Individual Income Tax Net Collections and Personal Income for Those States Levying a General Sales Tax,Reports,Individual Income Tax,2012,,0,reports
