uid,address,document_collection,title,short_description,long_description,collection,destination_dir
shp538,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_Active_COBRA.pdf,Open Enrollment Documents,,,,,
shp539,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_Active_Dep_MedPrim_ESRD.pdf,Open Enrollment Documents,,,,,
shp540,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_Active_LOA.pdf,Open Enrollment Documents,,,,,
shp541,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_Active_MedPrim_ESRD.pdf,Open Enrollment Documents,,,,,
shp542,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_Active_Retire_RIF.pdf,Open Enrollment Documents,,,,,
shp543,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_HDHP.pdf,Open Enrollment Documents,,,,,
shp544,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_MedPrim.pdf,Open Enrollment Documents,,,,,
shp545,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_MedPrim_100.pdf,Open Enrollment Documents,,,,,
shp546,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_MedPrim_50.pdf,Open Enrollment Documents,,,,,
shp547,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_NonMedPrim.pdf,Open Enrollment Documents,,,,,
shp548,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_NonMedPrim_100.pdf,Open Enrollment Documents,,,,,
shp549,https://shp.nctreasurer.com/Rate%20Sheets/OE_18_RateSheet_NonMedPrim_50.pdf,Open Enrollment Documents,,,,,
shp550,https://shp.nctreasurer.com/Medical%20Benefits/Notice%20of%20HIPAA%20Special%20Enrollment.pdf,Open Enrollment Documents,,,,,
shp551,https://shp.nctreasurer.com/Medical%20Benefits/PT%20Agenda%20Mar%2021%202017.pdf,Pharmacy and Therapeutics,,,,,
shp552,https://shp.nctreasurer.com/Medical%20Benefits/PT%20Agenda%20May%2022%202017.pdf,Pharmacy and Therapeutics,,,,,
shp553,https://shp.nctreasurer.com/Medical%20Benefits/PT%20Agenda%20Nov%2014%202017.pdf,Pharmacy and Therapeutics,,,,,
shp554,https://shp.nctreasurer.com/Medical%20Benefits/PT%20Booklet%20Aug%2022%202017.pdf,Pharmacy and Therapeutics,,,,,
shp555,https://shp.nctreasurer.com/Medical%20Benefits/PT%20Booklet%20Nov%2014%202017.pdf,Pharmacy and Therapeutics,,,,,
shp556,https://shp.nctreasurer.com/Medical%20Benefits/PT%20Booklet.pdf,Pharmacy and Therapeutics,,,,,
shp557,https://shp.nctreasurer.com/Medical%20Benefits/PT%20MeetingMinutes_21Mar2017.pdf,Pharmacy and Therapeutics,,,,,
shp558,https://shp.nctreasurer.com/Medical%20Benefits/PT_Agenda%20_Aug%2022%202017.pdf,Pharmacy and Therapeutics,,,,,
shp559,https://shp.nctreasurer.com/Medical%20Benefits/PT_Agenda_Aug2016.pdf,Pharmacy and Therapeutics,,,,,
shp560,https://shp.nctreasurer.com/Medical%20Benefits/PT_Agenda_Dec2016.pdf,Pharmacy and Therapeutics,,,,,
shp561,https://shp.nctreasurer.com/Medical%20Benefits/PT_Agenda_Feb2016.pdf,Pharmacy and Therapeutics,,,,,
shp562,https://shp.nctreasurer.com/Medical%20Benefits/PT_Minutes_Dec2016.pdf,Pharmacy and Therapeutics,,,,,
shp563,https://shp.nctreasurer.com/Medical%20Benefits/PT_Minutes_Feb2016.pdf,Pharmacy and Therapeutics,,,,,
shp564,https://shp.nctreasurer.com/Medical%20Benefits/ACA-ref-guide-eenroll.pdf,SHP Documents,,,,,
shp565,https://shp.nctreasurer.com/Medical%20Benefits/For%20Groups%20that%20Do%20NOT%20Offer%20a%20Health%20Plan.pdf,SHP Documents,,,,,
shp566,https://shp.nctreasurer.com/Medical%20Benefits/For%20Groups%20that%20Offer%20a%20Health%20Plan%20to%20Some%20or%20All%20Employees.pdf,SHP Documents,,,,,
shp567,https://shp.nctreasurer.com/Medical%20Benefits/HlthExchangeNoticeTemplate.pdf,SHP Documents,,,,,
shp568,https://shp.nctreasurer.com/Medical%20Benefits/Notice%20of%20Grandfather%20Status.pdf,SHP Documents,,,,,
shp569,https://shp.nctreasurer.com/Medical%20Benefits/State-Benefit-Packages.pdf,SHP Documents,,,,,
shp570,https://shp.nctreasurer.com/Medical%20Benefits/2018%20Blue%20Options%20Hospitals.pdf,SHP Documents,,,,,
shp571,https://shp.nctreasurer.com/Medical%20Benefits/Cobra%20Admin%20Guide.pdf,SHP Documents,,,,,
shp572,https://shp.nctreasurer.com/Medical%20Benefits/FluShotClinic.pdf,SHP Documents,,,,,
shp573,https://shp.nctreasurer.com/Medical%20Benefits/HDHP-invoice-redacted.pdf,SHP Documents,,,,,
shp574,https://shp.nctreasurer.com/Medical%20Benefits/blue.pdf,SHP Documents,,,,,
shp575,https://shp.nctreasurer.com/Medical%20Benefits/green.pdf,SHP Documents,,,,,
shp576,https://shp.nctreasurer.com/Medical%20Benefits/healing-plants.pdf,SHP Documents,,,,,
shp577,https://shp.nctreasurer.com/Medical%20Benefits/nchs-resources-benefits.pdf,SHP Documents,,,,,
shp578,https://shp.nctreasurer.com/Medical%20Benefits/orange.pdf,SHP Documents,,,,,
shp579,https://shp.nctreasurer.com/Medical%20Benefits/red.pdf,SHP Documents,,,,,
shp580,https://shp.nctreasurer.com/Medical%20Benefits/Text2quit_091516.pdf,SHP Documents,,,,,
shp581,https://shp.nctreasurer.com/Medical%20Benefits/Time-Balance_Handout.pdf,SHP Documents,,,,,
shp582,https://shp.nctreasurer.com/Medical%20Benefits/tobacco-cessation-benefits.pdf,SHP Documents,,,,,
shp583,https://shp.nctreasurer.com/Medical%20Benefits/ww_MaketheCase.pdf,SHP Documents,,,,,
shp584,https://shp.nctreasurer.com/Medical%20Benefits/appeal-form.pdf,SHP Documents,,,,,
shp585,https://shp.nctreasurer.com/Medical%20Benefits/Auth_to_Share_Personal_Info_MA.pdf,SHP Documents,,,,,
shp586,https://shp.nctreasurer.com/Medical%20Benefits/BCBSNC%20SHP%20Authorization%20Form.pdf,SHP Documents,,,,,
shp587,https://shp.nctreasurer.com/Medical%20Benefits/Benefitfocus%20Authorization%20Form.pdf,SHP Documents,,,,,
shp588,https://shp.nctreasurer.com/Medical%20Benefits/G266_priorcoverage.pdf,SHP Documents,,,,,
shp589,https://shp.nctreasurer.com/Medical%20Benefits/NC_SHP_Lien_Request_Form.pdf,SHP Documents,,,,,
shp590,https://shp.nctreasurer.com/Medical%20Benefits/Overpayment.pdf,SHP Documents,,,,,
shp591,https://shp.nctreasurer.com/Medical%20Benefits/P17_CoverRequestChild.pdf,SHP Documents,,,,,
shp592,https://shp.nctreasurer.com/Medical%20Benefits/PPO_Claim_Form.pdf,SHP Documents,,,,,
shp593,https://shp.nctreasurer.com/Medical%20Benefits/PPO_WorldWide_Claim_Form.pdf,SHP Documents,,,,,
shp594,https://shp.nctreasurer.com/Medical%20Benefits/Retiree-Termination-form.pdf,SHP Documents,,,,,
shp595,https://shp.nctreasurer.com/Medical%20Benefits/third-party-appeal.pdf,SHP Documents,,,,,
shp596,https://shp.nctreasurer.com/Medical%20Benefits/Notice%20Regarding%20Mastectomy-Related%20Services.pdf,SHP Documents,,,,,
shp597,https://shp.nctreasurer.com/Medical%20Benefits/notice-of-privacy-practices.pdf,SHP Documents,,,,,
shp598,https://shp.nctreasurer.com/Medical%20Benefits/Premium%20Assistance%20Under%20Medicaid%20and%20CHIP.pdf,SHP Documents,,,,,
shp599,https://shp.nctreasurer.com/Medical%20Benefits/Qualifying%20Life%20Event%20Supporting%20Documentation.pdf,SHP Documents,,,,,
shp600,https://shp.nctreasurer.com/Medical%20Benefits/2018%20Medicare%20Outreach%20Events%20Sched.pdf,SHP Documents,,,,,
shp601,https://shp.nctreasurer.com/Medical%20Benefits/BCBSNC%20HealthNav%20Overview.pdf,SHP Documents,,,,,
shp602,https://shp.nctreasurer.com/Medical%20Benefits/Blue365_Promo.pdf,SHP Documents,,,,,
shp603,https://shp.nctreasurer.com/Medical%20Benefits/COB%20Module.pdf,SHP Documents,,,,,
shp604,https://shp.nctreasurer.com/Medical%20Benefits/SHP%20Coverage%20-%20Extended%20Short-Term%20and%20Long-Term%20Disability.pdf,SHP Documents,,,,,
shp605,https://shp.nctreasurer.com/Medical%20Benefits/SHP%20Discrimination%20Grievance%20Policy.pdf,SHP Documents,,,,,
shp606,https://shp.nctreasurer.com/Medical%20Benefits/SHP%20Enrollment%20Exceptions%20and%20Appeals.pdf,SHP Documents,,,,,
shp607,https://shp.nctreasurer.com/Medical%20Benefits/SHP%20Policy%20on%20Arrears.pdf,SHP Documents,,,,,
shp608,https://shp.nctreasurer.com/Medical%20Benefits/SHP-PRO-1005-SHP%20Grievance%20Procedure.pdf,SHP Documents,,,,,
shp609,https://shp.nctreasurer.com/Medical%20Benefits/2017%20Pre-Retire%20Outreach%20Presentation.pdf,SHP Documents,,,,,
shp610,https://shp.nctreasurer.com/Medical%20Benefits/2018_Pre65_cover.pdf,SHP Documents,,,,,
shp611,https://shp.nctreasurer.com/Medical%20Benefits/2018%2070_30%20Uniform%20Summary%20of%20Benefits%20Coverage.pdf,SHP Documents,,,,,
shp612,https://shp.nctreasurer.com/Medical%20Benefits/2018%2080_20%20Uniform%20Summary%20of%20Benefits%20Coverage.pdf,SHP Documents,,,,,
shp613,https://shp.nctreasurer.com/Medical%20Benefits/2018%20HDHP%20Uniform%20Summary%20of%20Benefits%20Coverage.pdf,SHP Documents,,,,,
shp614,https://shp.nctreasurer.com/Medical%20Benefits/2018%20UHC%20Summary%20of%20Benefits.pdf,SHP Documents,,,,,
shp615,https://shp.nctreasurer.com/Medical%20Benefits/contracted-vendors.pdf,SHP Documents,,,,,
shp616,https://shp.nctreasurer.com/Medical%20Benefits/AppB_ActionPlanTemplate(1).pdf,SHP Documents,,,,,
shp617,https://shp.nctreasurer.com/Documents/Transparency%20Workgroup%202015%20Findings.pdf,SHP Documents,,,,,
shp618,https://shp.nctreasurer.com/Documents/Transparency_Workgroup_Agenda12_15_15.pdf,SHP Documents,,,,,
shp619,https://shp.nctreasurer.com/Medical%20Benefits/Agenda_032114.pdf,SHP Documents,,,,,
shp620,https://shp.nctreasurer.com/Medical%20Benefits/agenda_072114.pdf,SHP Documents,,,,,
shp621,https://shp.nctreasurer.com/Medical%20Benefits/agenda_082714.pdf,SHP Documents,,,,,
shp622,https://shp.nctreasurer.com/Medical%20Benefits/agenda_111414.pdf,SHP Documents,,,,,
shp623,https://shp.nctreasurer.com/Medical%20Benefits/findings_111414.pdf,SHP Documents,,,,,
shp624,https://shp.nctreasurer.com/Medical%20Benefits/meeting2.pdf,SHP Documents,,,,,
shp625,https://shp.nctreasurer.com/Medical%20Benefits/presentation_032114.pdf,SHP Documents,,,,,
shp626,https://shp.nctreasurer.com/Medical%20Benefits/Transparency%20Workgroup%20Agenda%2010-5-16.pdf,SHP Documents,,,,,
shp627,https://shp.nctreasurer.com/Pharmacy Documents/5-HT1 Agonist Limit.pdf,Pharmacy Documents,,,,,
shp628,https://shp.nctreasurer.com/Pharmacy Documents/5-HT1 Agonist Post Limit.pdf,Pharmacy Documents,,,,,
shp629,https://shp.nctreasurer.com/Pharmacy Documents/Acne Step Therapy.pdf,Pharmacy Documents,,,,,
shp630,https://shp.nctreasurer.com/Pharmacy Documents/Acthar Indication-Specific.pdf,Pharmacy Documents,,,,,
shp631,https://shp.nctreasurer.com/Pharmacy Documents/Acticlate Step Therapy.pdf,Pharmacy Documents,,,,,
shp632,https://shp.nctreasurer.com/Pharmacy Documents/Actimmune.pdf,Pharmacy Documents,,,,,
shp633,https://shp.nctreasurer.com/Pharmacy Documents/Adagen.pdf,Pharmacy Documents,,,,,
shp634,https://shp.nctreasurer.com/Pharmacy Documents/Adcetris.pdf,Pharmacy Documents,,,,,
shp635,https://shp.nctreasurer.com/Pharmacy Documents/Adcirca.pdf,Pharmacy Documents,,,,,
shp636,https://shp.nctreasurer.com/Pharmacy Documents/Adempas.pdf,Pharmacy Documents,,,,,
shp637,https://shp.nctreasurer.com/Pharmacy Documents/ADHD Agents Limit.pdf,Pharmacy Documents,,,,,
shp638,https://shp.nctreasurer.com/Pharmacy Documents/ADHD Agents Post Limit.pdf,Pharmacy Documents,,,,,
shp639,https://shp.nctreasurer.com/Pharmacy Documents/Afinitor.pdf,Pharmacy Documents,,,,,
shp640,https://shp.nctreasurer.com/Pharmacy Documents/Akynzeo Limit.pdf,Pharmacy Documents,,,,,
shp641,https://shp.nctreasurer.com/Pharmacy Documents/Akynzeo Post Limit.pdf,Pharmacy Documents,,,,,
shp642,"https://shp.nctreasurer.com/Pharmacy Documents/Albenza,Biltricide,Emverm Limit.pdf",Pharmacy Documents,,,,,
shp643,"https://shp.nctreasurer.com/Pharmacy Documents/Albenza,Biltricide,Emverm Post Limit.pdf",Pharmacy Documents,,,,,
shp644,https://shp.nctreasurer.com/Pharmacy Documents/Aldurazyme.pdf,Pharmacy Documents,,,,,
shp645,https://shp.nctreasurer.com/Pharmacy Documents/Alecensa.pdf,Pharmacy Documents,,,,,
shp646,https://shp.nctreasurer.com/Pharmacy Documents/Aliqopa.pdf,Pharmacy Documents,,,,,
shp647,https://shp.nctreasurer.com/Pharmacy Documents/Aloxi Limit.pdf,Pharmacy Documents,,,,,
shp648,https://shp.nctreasurer.com/Pharmacy Documents/Alpha1-Proteinase Inhibitors.pdf,Pharmacy Documents,,,,,
shp649,https://shp.nctreasurer.com/Pharmacy Documents/Alunbrig.pdf,Pharmacy Documents,,,,,
shp650,https://shp.nctreasurer.com/Pharmacy Documents/Amphetamines.pdf,Pharmacy Documents,,,,,
shp651,https://shp.nctreasurer.com/Pharmacy Documents/Ampyra.pdf,Pharmacy Documents,,,,,
shp652,https://shp.nctreasurer.com/Pharmacy Documents/Anabolic Steroids - Anadrol-50.pdf,Pharmacy Documents,,,,,
shp653,https://shp.nctreasurer.com/Pharmacy Documents/Anabolic Steroids - Oxandrin.pdf,Pharmacy Documents,,,,,
shp654,https://shp.nctreasurer.com/Pharmacy Documents/Antiemetic 5-HT3 Post Limit.pdf,Pharmacy Documents,,,,,
shp655,https://shp.nctreasurer.com/Pharmacy Documents/Antiobesity Agents.pdf,Pharmacy Documents,,,,,
shp656,https://shp.nctreasurer.com/Pharmacy Documents/Anzemet Limit.pdf,Pharmacy Documents,,,,,
shp657,https://shp.nctreasurer.com/Pharmacy Documents/Apokyn.pdf,Pharmacy Documents,,,,,
shp658,https://shp.nctreasurer.com/Pharmacy Documents/Aranesp.pdf,Pharmacy Documents,,,,,
shp659,https://shp.nctreasurer.com/Pharmacy Documents/Arcalyst.pdf,Pharmacy Documents,,,,,
shp660,https://shp.nctreasurer.com/Pharmacy Documents/Arzerra.pdf,Pharmacy Documents,,,,,
shp661,https://shp.nctreasurer.com/Pharmacy Documents/Atypical Antipsychotics MDC-1.pdf,Pharmacy Documents,,,,,
shp662,https://shp.nctreasurer.com/Pharmacy Documents/Aubagio.pdf,Pharmacy Documents,,,,,
shp663,https://shp.nctreasurer.com/Pharmacy Documents/Austedo.pdf,Pharmacy Documents,,,,,
shp664,https://shp.nctreasurer.com/Pharmacy Documents/Avastin.pdf,Pharmacy Documents,,,,,
shp665,https://shp.nctreasurer.com/Pharmacy Documents/Aveed.pdf,Pharmacy Documents,,,,,
shp666,https://shp.nctreasurer.com/Pharmacy Documents/Avonex.pdf,Pharmacy Documents,,,,,
shp667,https://shp.nctreasurer.com/Pharmacy Documents/Azacitidine-Vidaza.pdf,Pharmacy Documents,,,,,
shp668,https://shp.nctreasurer.com/Pharmacy Documents/Bavencio.pdf,Pharmacy Documents,,,,,
shp669,https://shp.nctreasurer.com/Pharmacy Documents/Beleodaq.pdf,Pharmacy Documents,,,,,
shp670,https://shp.nctreasurer.com/Pharmacy Documents/Belviq.pdf,Pharmacy Documents,,,,,
shp671,https://shp.nctreasurer.com/Pharmacy Documents/Benlysta.pdf,Pharmacy Documents,,,,,
shp672,https://shp.nctreasurer.com/Pharmacy Documents/Berinert.pdf,Pharmacy Documents,,,,,
shp673,https://shp.nctreasurer.com/Pharmacy Documents/Besponsa.pdf,Pharmacy Documents,,,,,
shp674,"https://shp.nctreasurer.com/Pharmacy Documents/Beta Agonists-Long Acting, Combinations Oral Inhalation Limit 34-H.pdf",Pharmacy Documents,,,,,
shp675,https://shp.nctreasurer.com/Pharmacy Documents/Beta Agonists-Short Acting Oral Inhalation Limit 1086-H.pdf,Pharmacy Documents,,,,,
shp676,https://shp.nctreasurer.com/Pharmacy Documents/Betaseron-Extavia.pdf,Pharmacy Documents,,,,,
shp677,https://shp.nctreasurer.com/Pharmacy Documents/Blincyto.pdf,Pharmacy Documents,,,,,
shp678,https://shp.nctreasurer.com/Pharmacy Documents/Bosulif.pdf,Pharmacy Documents,,,,,
shp679,https://shp.nctreasurer.com/Pharmacy Documents/Botox.pdf,Pharmacy Documents,,,,,
shp680,"https://shp.nctreasurer.com/Pharmacy Documents/BPH Cialis 2.5mg, 5mg Step Therapy NCSHP C10100-E.pdf",Pharmacy Documents,,,,,
shp681,https://shp.nctreasurer.com/Pharmacy Documents/Buphenyl.pdf,Pharmacy Documents,,,,,
shp682,https://shp.nctreasurer.com/Pharmacy Documents/Butorphanol Nasal Soln (Stadol) Limit Policy.pdf,Pharmacy Documents,,,,,
shp683,https://shp.nctreasurer.com/Pharmacy Documents/Butorphanol Nasal Soln (Stadol) Post Limit Policy.pdf,Pharmacy Documents,,,,,
shp684,https://shp.nctreasurer.com/Pharmacy Documents/Cabometyx.pdf,Pharmacy Documents,,,,,
shp685,https://shp.nctreasurer.com/Pharmacy Documents/Calquence.pdf,Pharmacy Documents,,,,,
shp686,https://shp.nctreasurer.com/Pharmacy Documents/Caprelsa.pdf,Pharmacy Documents,,,,,
shp687,https://shp.nctreasurer.com/Pharmacy Documents/Carbaglu.pdf,Pharmacy Documents,,,,,
shp688,https://shp.nctreasurer.com/Pharmacy Documents/Cayston.pdf,Pharmacy Documents,,,,,
shp689,https://shp.nctreasurer.com/Pharmacy Documents/Cerdelga.pdf,Pharmacy Documents,,,,,
shp690,https://shp.nctreasurer.com/Pharmacy Documents/Cerezyme.pdf,Pharmacy Documents,,,,,
shp691,https://shp.nctreasurer.com/Pharmacy Documents/Cesamet Limit 47-H.pdf,Pharmacy Documents,,,,,
shp692,https://shp.nctreasurer.com/Pharmacy Documents/Cesamet Post Limit 48-J.pdf,Pharmacy Documents,,,,,
shp693,https://shp.nctreasurer.com/Pharmacy Documents/Cetrotide-Ganirelix.pdf,Pharmacy Documents,,,,,
shp694,https://shp.nctreasurer.com/Pharmacy Documents/Cholbam.pdf,Pharmacy Documents,,,,,
shp695,https://shp.nctreasurer.com/Pharmacy Documents/Ciclopirox Topical Soln 8 Percent MDC-1 289-A.pdf,Pharmacy Documents,,,,,
shp696,https://shp.nctreasurer.com/Pharmacy Documents/Cinqair.pdf,Pharmacy Documents,,,,,
shp697,https://shp.nctreasurer.com/Pharmacy Documents/Cinryze Enhanced.pdf,Pharmacy Documents,,,,,
shp698,https://shp.nctreasurer.com/Pharmacy Documents/Clomiphene NCSHP C8910-A.pdf,Pharmacy Documents,,,,,
shp699,https://shp.nctreasurer.com/Pharmacy Documents/Coagadex.pdf,Pharmacy Documents,,,,,
shp700,https://shp.nctreasurer.com/Pharmacy Documents/Cometriq.pdf,Pharmacy Documents,,,,,
shp701,https://shp.nctreasurer.com/Pharmacy Documents/Compounded Drug Products.pdf,Pharmacy Documents,,,,,
shp702,https://shp.nctreasurer.com/Pharmacy Documents/Contrave.pdf,Pharmacy Documents,,,,,
shp703,https://shp.nctreasurer.com/Pharmacy Documents/Copaxone-Glatopa.pdf,Pharmacy Documents,,,,,
shp704,https://shp.nctreasurer.com/Pharmacy Documents/Corlanor.pdf,Pharmacy Documents,,,,,
shp705,https://shp.nctreasurer.com/Pharmacy Documents/Cotellic.pdf,Pharmacy Documents,,,,,
shp706,https://shp.nctreasurer.com/Pharmacy Documents/Cuprimine Syprine.pdf,Pharmacy Documents,,,,,
shp707,https://shp.nctreasurer.com/Pharmacy Documents/Cyramza.pdf,Pharmacy Documents,,,,,
shp708,https://shp.nctreasurer.com/Pharmacy Documents/Cystagon.pdf,Pharmacy Documents,,,,,
shp709,https://shp.nctreasurer.com/Pharmacy Documents/Cystaran.pdf,Pharmacy Documents,,,,,
shp710,https://shp.nctreasurer.com/Pharmacy Documents/Daklinza.pdf,Pharmacy Documents,,,,,
shp711,https://shp.nctreasurer.com/Pharmacy Documents/Daraprim.pdf,Pharmacy Documents,,,,,
shp712,https://shp.nctreasurer.com/Pharmacy Documents/Darzalex.pdf,Pharmacy Documents,,,,,
shp713,https://shp.nctreasurer.com/Pharmacy Documents/Decidabine-Dacogen.pdf,Pharmacy Documents,,,,,
shp714,https://shp.nctreasurer.com/Pharmacy Documents/Deferoxamine-Desferal.pdf,Pharmacy Documents,,,,,
shp715,https://shp.nctreasurer.com/Pharmacy Documents/Differin.pdf,Pharmacy Documents,,,,,
shp716,https://shp.nctreasurer.com/Pharmacy Documents/Dofetilide-Tikosyn.pdf,Pharmacy Documents,,,,,
shp717,https://shp.nctreasurer.com/Pharmacy Documents/Dronabinol Limit.pdf,Pharmacy Documents,,,,,
shp718,https://shp.nctreasurer.com/Pharmacy Documents/Dronabinol Post Limit.pdf,Pharmacy Documents,,,,,
shp719,https://shp.nctreasurer.com/Pharmacy Documents/Dupixent.pdf,Pharmacy Documents,,,,,
shp720,https://shp.nctreasurer.com/Pharmacy Documents/Dysport.pdf,Pharmacy Documents,,,,,
shp721,https://shp.nctreasurer.com/Pharmacy Documents/Egrifta.pdf,Pharmacy Documents,,,,,
shp722,https://shp.nctreasurer.com/Pharmacy Documents/Elaprase.pdf,Pharmacy Documents,,,,,
shp723,https://shp.nctreasurer.com/Pharmacy Documents/Elelyso.pdf,Pharmacy Documents,,,,,
shp724,https://shp.nctreasurer.com/Pharmacy Documents/Elidel.pdf,Pharmacy Documents,,,,,
shp725,https://shp.nctreasurer.com/Pharmacy Documents/Eligard.pdf,Pharmacy Documents,,,,,
shp726,"https://shp.nctreasurer.com/Pharmacy Documents/Emend, Varubi Limit.pdf",Pharmacy Documents,,,,,
shp727,"https://shp.nctreasurer.com/Pharmacy Documents/Emend, Varubi Post Limit.pdf",Pharmacy Documents,,,,,
shp728,https://shp.nctreasurer.com/Pharmacy Documents/Emflaza.pdf,Pharmacy Documents,,,,,
shp729,https://shp.nctreasurer.com/Pharmacy Documents/Empliciti.pdf,Pharmacy Documents,,,,,
shp730,https://shp.nctreasurer.com/Pharmacy Documents/Endari.pdf,Pharmacy Documents,,,,,
shp731,https://shp.nctreasurer.com/Pharmacy Documents/Entresto.pdf,Pharmacy Documents,,,,,
shp732,https://shp.nctreasurer.com/Pharmacy Documents/Epclusa.pdf,Pharmacy Documents,,,,,
shp733,https://shp.nctreasurer.com/Pharmacy Documents/Epogen-Procrit.pdf,Pharmacy Documents,,,,,
shp734,https://shp.nctreasurer.com/Pharmacy Documents/Epoprostenol-Flolan-Veletri.pdf,Pharmacy Documents,,,,,
shp735,https://shp.nctreasurer.com/Pharmacy Documents/Erbitux.pdf,Pharmacy Documents,,,,,
shp736,https://shp.nctreasurer.com/Pharmacy Documents/Erivedge.pdf,Pharmacy Documents,,,,,
shp737,https://shp.nctreasurer.com/Pharmacy Documents/Erwinaze.pdf,Pharmacy Documents,,,,,
shp738,https://shp.nctreasurer.com/Pharmacy Documents/Esbriet.pdf,Pharmacy Documents,,,,,
shp739,https://shp.nctreasurer.com/Pharmacy Documents/Exjade-Jadenu.pdf,Pharmacy Documents,,,,,
shp740,https://shp.nctreasurer.com/Pharmacy Documents/Exondys 51.pdf,Pharmacy Documents,,,,,
shp741,https://shp.nctreasurer.com/Pharmacy Documents/Eylea.pdf,Pharmacy Documents,,,,,
shp742,https://shp.nctreasurer.com/Pharmacy Documents/Fabior.pdf,Pharmacy Documents,,,,,
shp743,https://shp.nctreasurer.com/Pharmacy Documents/Fabrazyme.pdf,Pharmacy Documents,,,,,
shp744,https://shp.nctreasurer.com/Pharmacy Documents/Factor IX Complex.pdf,Pharmacy Documents,,,,,
shp745,https://shp.nctreasurer.com/Pharmacy Documents/Factor IX.pdf,Pharmacy Documents,,,,,
shp746,https://shp.nctreasurer.com/Pharmacy Documents/Factor VIII.pdf,Pharmacy Documents,,,,,
shp747,https://shp.nctreasurer.com/Pharmacy Documents/Farydak.pdf,Pharmacy Documents,,,,,
shp748,https://shp.nctreasurer.com/Pharmacy Documents/Fasenra.pdf,Pharmacy Documents,,,,,
shp749,https://shp.nctreasurer.com/Pharmacy Documents/FEIBA.pdf,Pharmacy Documents,,,,,
shp750,https://shp.nctreasurer.com/Pharmacy Documents/Ferriprox.pdf,Pharmacy Documents,,,,,
shp751,https://shp.nctreasurer.com/Pharmacy Documents/Fertility Agents NC SHP.pdf,Pharmacy Documents,,,,,
shp752,https://shp.nctreasurer.com/Pharmacy Documents/Fingolimod-Gilenya.pdf,Pharmacy Documents,,,,,
shp753,https://shp.nctreasurer.com/Pharmacy Documents/Firazyr Enhanced.pdf,Pharmacy Documents,,,,,
shp754,https://shp.nctreasurer.com/Pharmacy Documents/Firmagon.pdf,Pharmacy Documents,,,,,
shp755,https://shp.nctreasurer.com/Pharmacy Documents/Folotyn.pdf,Pharmacy Documents,,,,,
shp756,"https://shp.nctreasurer.com/Pharmacy Documents/Fortamet, Glumetza.pdf",Pharmacy Documents,,,,,
shp757,https://shp.nctreasurer.com/Pharmacy Documents/Forteo.pdf,Pharmacy Documents,,,,,
shp758,https://shp.nctreasurer.com/Pharmacy Documents/Gattex.pdf,Pharmacy Documents,,,,,
shp759,https://shp.nctreasurer.com/Pharmacy Documents/Gazyva.pdf,Pharmacy Documents,,,,,
shp760,https://shp.nctreasurer.com/Pharmacy Documents/Gilotrif.pdf,Pharmacy Documents,,,,,
shp761,https://shp.nctreasurer.com/Pharmacy Documents/Granisetron-Sancuso-Sustol Limit.pdf,Pharmacy Documents,,,,,
shp762,https://shp.nctreasurer.com/Pharmacy Documents/Grastek.pdf,Pharmacy Documents,,,,,
shp763,https://shp.nctreasurer.com/Pharmacy Documents/Growth Hormone.pdf,Pharmacy Documents,,,,,
shp764,https://shp.nctreasurer.com/Pharmacy Documents/Haegarda Enhanced.pdf,Pharmacy Documents,,,,,
shp765,https://shp.nctreasurer.com/Pharmacy Documents/Halaven.pdf,Pharmacy Documents,,,,,
shp766,https://shp.nctreasurer.com/Pharmacy Documents/Harvoni.pdf,Pharmacy Documents,,,,,
shp767,https://shp.nctreasurer.com/Pharmacy Documents/Hemlibra.pdf,Pharmacy Documents,,,,,
shp768,https://shp.nctreasurer.com/Pharmacy Documents/Herceptin.pdf,Pharmacy Documents,,,,,
shp769,https://shp.nctreasurer.com/Pharmacy Documents/Hetlioz.pdf,Pharmacy Documents,,,,,
shp770,https://shp.nctreasurer.com/Pharmacy Documents/Hizentra-HyQvia-Cuvitru.pdf,Pharmacy Documents,,,,,
shp771,https://shp.nctreasurer.com/Pharmacy Documents/Humira.pdf,Pharmacy Documents,,,,,
shp772,https://shp.nctreasurer.com/Pharmacy Documents/Hyaluronates.pdf,Pharmacy Documents,,,,,
shp773,https://shp.nctreasurer.com/Pharmacy Documents/Hycamtin Capsules.pdf,Pharmacy Documents,,,,,
shp774,https://shp.nctreasurer.com/Pharmacy Documents/Ibrance.pdf,Pharmacy Documents,,,,,
shp775,https://shp.nctreasurer.com/Pharmacy Documents/Iclusig.pdf,Pharmacy Documents,,,,,
